,name,size
33850,(2000 DJ75),9.101
33851,(2000 DE77),9.069
33852,(2000 DY77),4.945
33853,(2000 DF82),6.748
33854,(2000 DX82),7.504
33855,(2000 DM85),6.795
33856,(2000 DD87),8.853
33857,(2000 DE94),5.116
33858,(2000 DR99),2.954
33859,(2000 DQ100),8.45
33860,(2000 DR100),11.369
33861,(2000 DP103),5.541
33862,(2000 DD104),5.935
33863,(2000 DK104),10.383
33864,(2000 DN104),5.483
33865,(2000 DV108),5.877
33866,(2000 DC110),5.418
33867,Johnanderson (2000 DX115),5.392
33868,(2000 EK9),8.89
33869,(2000 EM13),4.227
33870,(2000 EK17),7.892
33871,(2000 EL18),3.333
33872,(2000 EY19),12.128
33873,(2000 EQ20),18.462
33874,(2000 EW24),10.148
33875,(2000 EB26),7.417
33876,(2000 EJ30),5.136
33877,(2000 EC31),10.564
33878,(2000 EV31),4.268
33879,(2000 EP38),3.866
33880,(2000 ER38),8.467
33881,(2000 EN40),10.274
33882,(2000 EQ40),7.284
33883,(2000 EP45),7.707
33884,(2000 ED50),6.274
33885,(2000 EF55),12.957
33886,(2000 EZ56),6.414
33887,(2000 EK58),5.21
33888,(2000 EP59),5.942
33889,(2000 EY60),6.828
33890,(2000 EV65),7.839
33891,(2000 ED67),5.392
33892,(2000 EG67),6.955
33893,(2000 EE79),2.746
33894,(2000 ER79),8.206
33895,(2000 EW79),10.553
33896,(2000 EK84),5.117
33897,(2000 ED85),9.529
33898,(2000 EP85),5.058
33899,(2000 EE86),4.034
33900,(2000 EW89),2.982
33901,(2000 EA91),5.558
33902,(2000 EJ91),6.436
33903,(2000 EB93),5.468
33904,(2000 EX95),8.166
33905,(2000 EK97),10.117
33906,(2000 EO103),5.901
33907,(2000 EC105),7.708
33908,(2000 EJ105),12.404
33909,(2000 EV109),14.147
33910,(2000 EF110),5.464
33911,(2000 EF111),9.316
33912,(2000 EC113),13.751
33913,(2000 EJ114),4.463
33914,(2000 EN114),4.398
33915,Stevecoe (2000 EK116),4.875
33916,(2000 EU116),8.672
33917,(2000 EB118),5.798
33918,(2000 EP119),11.476
33919,(2000 ES119),6.825
33920,(2000 EW119),4.498
33921,(2000 EO121),4.714
33922,(2000 EH122),7.294
33923,Maxson (2000 EC123),12.361
33924,(2000 EQ126),6.646
33925,(2000 ED129),5.342
33926,(2000 EM133),3.916
33927,(2000 EY133),5.286
33928,(2000 EY135),6.73
33929,(2000 EB137),9.421
33930,Budine (2000 EW139),4.254
33931,(2000 EA144),5.554
33932,(2000 EO154),4.862
33933,(2000 ET155),6.786
33934,(2000 EB158),8.445
33935,(2000 EJ158),4.191
33936,(2000 EY169),7.941
33937,(2000 ED175),6.286
33938,(2000 EC180),7.289
33939,(2000 EN184),5.083
33940,(2000 FK3),7.221
33941,(2000 FC6),6.802
33942,(2000 FS11),5.53
33943,(2000 FF12),4.818
33944,(2000 FK13),18.043
33945,(2000 FQ13),3.631
33946,(2000 FV15),7.36
33947,(2000 FV16),7.914
33948,(2000 FP17),6.971
33949,(2000 FG21),4.539
33950,(2000 FE23),7.992
33951,(2000 FK25),9.184
33952,(2000 FR26),5.632
33953,(2000 FY27),6.94
33954,(2000 FV30),4.384
33955,(2000 FT38),9.032
33956,(2000 FT42),4.484
33957,(2000 FY42),4.072
33958,(2000 FC46),10.273
33959,(2000 FL47),10.487
33960,(2000 FB49),12.534
33961,Garcia-Migani (2000 FO65),5.979
33962,(2000 GT5),7.239
33963,(2000 GY11),6.279
33964,(2000 GE36),8.955
33965,(2000 GA47),8.07
33966,(2000 GO48),6.626
33967,(2000 GH54),9.533
33968,(2000 GM55),7.904
33969,(2000 GX55),10.379
33970,(2000 GW56),7.246
33971,(2000 GN63),8.092
33972,(2000 GV67),6.024
33973,(2000 GT71),15.313
33974,(2000 GH72),4.265
33975,(2000 GC74),6.57
33976,(2000 GY74),7.921
33977,(2000 GT76),6.747
33978,(2000 GA81),6.217
33979,(2000 GM90),6.871
33980,(2000 GA98),6.637
33981,(2000 GO100),5.301
33982,(2000 GN101),6.766
33983,(2000 GS101),5.905
33984,(2000 GZ104),11.247
33985,(2000 GK109),6.851
33986,(2000 GJ111),10.298
33987,(2000 GS113),6.033
33988,(2000 GC118),2.822
33989,(2000 GK135),4.445
33990,(2000 GG148),6.24
33991,(2000 GD154),10.226
33992,(2000 GK159),11.9
33993,(2000 HS7),6.881
33994,(2000 HU7),10.489
33995,(2000 HR11),3.587
33996,(2000 HS29),6.809
33997,(2000 HB44),6.342
33998,(2000 HL45),4.281
33999,(2000 HO58),7.455
34000,(2000 HE59),13.899
34001,(2000 HU61),12.269
34002,(2000 HW76),11.041
34003,(2000 HS77),6.344
34004,(2000 JK12),9.697
34005,(2000 JY18),10.887
34006,(2000 JB52),18.333
34007,(2000 JT72),4.22
34008,(2000 KD32),10.628
34009,(2000 KW34),8.048
34010,(2000 OS15),8.565
34011,(2000 OM16),5.31
34012,(2000 QJ27),2.805
34013,(2000 QZ73),21.452
34014,(2000 QS103),19.482
34015,(2000 QN116),26.634
34016,(2000 QP168),12.971
34017,(2000 RS54),2.807
34018,(2000 RU69),24.011
34019,(2000 SO56),26.772
34020,(2000 SG131),16.521
34021,(2000 SL298),20.964
34022,(2000 TG64),23.48
34023,(2000 VW15),4.56
34024,(2000 VL46),2.508
34025,(2000 WU88),1.978
34026,(2000 WC154),4.066
34027,(2000 WJ166),6.456
34028,(2000 WD179),9.208
34029,(2000 WQ187),7.795
34030,(2000 XE20),2.091
34031,(2000 YV25),4.169
34032,(2000 YM105),2.89
34033,(2000 YE133),7.719
34034,(2001 BH67),6.704
34035,(2001 BV77),5.617
34036,(2001 CQ9),3.545
34037,(2001 CD43),3.828
34038,(2001 DN6),2.651
34039,(2001 DL7),2.386
34040,(2001 DJ44),2.396
34041,(2001 DE68),2.641
34042,(2001 DC69),6.993
34043,(2001 DO83),4.634
34044,(2001 DG88),6.667
34045,(2001 DB90),3.378
34046,(2001 DK92),5.699
34047,(2001 DZ98),3.152
34048,(2001 EL),6.245
34049,(2001 EZ7),2.568
34050,(2001 EK8),2.342
34051,(2001 EK17),8.076
34052,(2001 EH20),2.401
34053,Zizza (2001 FB4),9.119
34054,(2001 FC15),2.119
34055,(2001 FY15),2.283
34056,(2001 FQ25),4.993
34057,(2001 FQ33),2.183
34058,(2001 FJ35),4.173
34059,(2001 FV37),5.14
34060,(2001 FU41),3.696
34061,(2001 FZ41),2.498
34062,(2001 FG42),3.009
34063,(2001 FH42),4.863
34064,(2001 FL45),2.818
34065,(2001 FR46),5.295
34066,(2001 FL54),9.71
34067,(2001 FT57),7.669
34068,(2001 FW57),3.329
34069,(2001 FN68),4.302
34070,(2001 FZ70),2.854
34071,(2001 FL90),2.601
34072,(2001 FK97),2.76
34073,(2001 FP101),2.337
34074,(2001 FX105),6.467
34075,(2001 FA122),7.857
34076,(2001 FC128),7.768
34077,(2001 FG151),6.118
34078,(2001 FJ157),1.903
34079,(2001 FO160),5.458
34080,(2001 FF161),8.203
34081,(2001 FJ169),5.813
34082,(2001 FS172),2.921
34083,(2001 FW172),14.045
34084,(2001 GT3),4.428
34085,(2001 GU4),7.998
34086,(2001 GT5),1.53
34087,(2001 GB7),3.245
34088,(2001 GM9),6.892
34089,Saint-Veran (2001 HY),3.797
34090,(2001 HC3),4.1
34091,(2001 HJ9),8.566
34092,(2001 HH10),10.321
34093,(2001 HS11),7.938
34094,(2001 HV12),6.011
34095,(2001 HF27),9.399
34096,(2001 HU31),4.256
34097,(2001 HN32),5.471
34098,(2001 HH40),7.887
34099,(2001 HD41),5.875
34100,(2001 HK44),2.738
34101,(2001 HU46),4.188
34102,(2001 HX48),2.717
34103,(2001 HR49),10.616
34104,(2001 HO58),7.693
34105,(2001 HX63),5.062
34106,(2001 HJ65),2.336
34107,(2001 JU1),4.814
34108,(2001 JO2),7.324
34109,(2001 JA6),1.985
34110,Nishiokatakashi (2001 KU1),3.48
34111,(2001 KD3),3.363
34112,(2001 KL5),10.268
34113,(2001 KV13),7.413
34114,(2001 KE15),4.568
34115,(2001 KJ17),6.999
34116,(2001 KM18),6.111
34117,(2001 KG22),3.385
34118,(2001 KN22),5.483
34119,(2001 KO24),7.904
34120,(2001 KP24),4.1
34121,(2001 KB27),7.271
34122,(2001 KO28),4.69
34123,(2001 KE38),3.132
34124,(2001 KL38),2.783
34125,(2001 KZ38),14.626
34126,(2001 KN39),7.737
34127,(2001 KX40),8.362
34128,(2001 KA41),2.941
34129,(2001 KV43),3.292
34130,(2001 KG55),5.281
34131,(2001 KG58),4.051
34132,(2001 KB59),3.439
34133,(2001 KP63),3.443
34134,(2001 KS65),3.182
34135,(2001 LY9),8.474
34136,(2001 LT13),5.315
34137,(2001 MP3),7.713
34138,(2001 MJ5),9.881
34139,(2001 ML11),3.657
34140,(2001 MM13),3.569
34141,(2001 NE),5.793
34142,(2001 NS12),10.466
34143,(2001 PB1),9.241
34144,(2001 PE7),6.766
34145,(2001 PG8),6.082
34146,(2001 PD9),7.792
34147,(2001 QG32),6.912
34148,(2001 RP69),5.794
34149,(2001 SY345),18.713
34150,(2001 TH9),5.233
34151,(2001 TA190),2.922
34152,(2001 UK22),9.62
34153,(2001 UE83),21.049
34154,(2001 VY20),4.375
34155,(2001 VT39),2.155
34156,(2001 WA31),2.772
34157,(2001 XM24),6.691
34158,(2001 XB212),2.677
34159,(2001 YZ15),6.105
34160,(2001 YV117),4.186
34161,(2001 YA118),2.197
34162,(2002 AX166),21.961
34163,(2002 CS82),5.109
34164,(2002 CL112),1.862
34165,(2002 CY242),3.388
34166,(2002 ED20),2.157
34167,(2002 EV69),4.034
34168,(2002 EK72),2.832
34169,(2002 EN153),1.402
34170,(2002 FA22),5.52
34171,(2002 GN19),3.088
34172,(2002 GD60),4.765
34173,(2002 GK95),5.187
34174,(2002 GZ96),5.641
34175,(2002 HC6),5.266
34176,(2002 HM15),4.281
34177,(2002 JH),2.466
34178,Liamgroah (2002 KW6),3.309
34179,(2002 LJ24),2.781
34180,(2002 LL33),4.241
34181,(2002 LE35),2.644
34182,Kronk (2002 LG35),8.046
34183,(2002 LL35),3.917
34184,(2002 LM36),10.949
34185,(2002 LL37),10.115
34186,(2002 LS47),2.608
34187,(2002 LP53),10.568
34188,(2002 LP56),3.781
34189,(2002 NE1),6.416
34190,(2002 NF3),7.37
34191,(2002 NK13),3.506
34192,(2002 NY20),8.033
34193,(2002 NR25),2.636
34194,(2002 NG28),3.223
34195,(2002 NT32),5.522
34196,(2002 NQ40),6.467
34197,(2002 NE47),4.695
34198,(2002 NF50),4.802
34199,(2002 OK3),3.463
34200,(2002 OW6),9.776
34201,(2002 PW1),3.54
34202,(2002 PV27),2.765
34203,(2002 PC31),8.72
34204,(2002 PQ51),7.989
34205,(2180 P-L),4.37
34206,(3077 P-L),5.063
34207,(4124 P-L),4.288
34208,(4239 P-L),6.691
34209,(6221 P-L),2.453
34210,(6320 P-L),4.64
34211,(6616 P-L),6.732
34212,(1291 T-1),4.268
34213,(3118 T-1),4.453
34214,(3106 T-2),4.156
34215,(3284 T-2),5.437
34216,(4141 T-2),3.337
34217,(1056 T-3),3.45
34218,(1173 T-3),5.197
34219,(1182 T-3),4.876
34220,Gorgythion (2161 T-3),20.267
34221,(3320 T-3),3.104
34222,(4241 T-3),5.013
34223,(1978 UC6),1.916
34224,(1978 VH7),2.0
34225,(1978 VQ8),3.049
34226,(1979 MQ1),3.8
34227,(1979 MZ5),2.431
34228,(1979 ON1),5.195
34229,(1981 EP14),2.485
34230,(1981 EL16),3.344
34231,(1981 EZ21),3.327
34232,(1981 EH28),5.847
34233,(1981 EQ41),9.054
34234,(1981 EQ46),6.26
34235,(1981 QL2),3.474
34236,(1982 VN2),4.173
34237,(1984 SL5),4.635
34238,Kolmogorov (1985 QJ5),11.488
34239,Johnventre (1985 RB3),3.717
34240,(1986 TB7),7.774
34241,Dehio (1987 QT),5.544
34242,(1988 CQ2),6.83
34243,(1988 EA1),6.433
34244,(1988 VF),2.685
34245,Schrade (1988 VN7),1.913
34246,Souchay (1988 XW4),4.957
34247,(1989 SZ2),4.092
34248,(1989 SK10),2.468
34249,(1989 TQ3),6.674
34250,(1989 US1),12.686
34251,Maxbeckmann (1989 UN7),5.503
34252,Jaspers (1989 UR7),5.956
34253,(1989 VK),2.768
34254,(1989 WJ2),36.052
34255,(1989 WR2),10.499
34256,(1989 YO2),1.987
34257,(1990 ET1),1.686
34258,(1990 GF),5.929
34259,(1990 QQ7),9.555
34260,(1990 QX7),7.864
34261,(1990 RB1),10.469
34262,(1990 WR2),4.188
34263,(1991 EK4),2.275
34264,Pichincha (1991 PC3),6.293
34265,(1991 PH7),1.517
34266,(1991 PT9),4.25
34267,Wilhelmwien (1991 RG3),8.722
34268,Merian (1991 RG5),10.249
34269,Sabrinamaricia (1991 RN6),5.496
34270,(1991 RT6),15.366
34271,(1991 RY29),2.205
34272,(1991 TQ1),4.802
34273,Orchiston (1991 TV2),1.953
34274,Mossbauer (1991 TJ6),2.396
34275,(1991 UR),3.789
34276,(1991 UD2),9.578
34277,(1991 UP3),1.827
34278,(1991 VV),3.795
34279,Falk (1991 YK1),4.089
34280,Oruki (1992 CN),8.096
34281,(1992 EY5),3.42
34282,(1992 EN12),3.262
34283,(1992 EZ28),2.912
34284,(1992 HG5),6.109
34285,(1992 WG),6.699
34286,(1992 WM),3.342
34287,Ryugado (1993 BB),1.917
34288,(1993 BS6),17.654
34289,(1993 BV7),11.282
34290,(1993 DU2),7.856
34291,(1993 FM),10.387
34292,(1993 FK9),3.072
34293,(1993 FO10),7.141
34294,(1993 FS11),2.982
34295,(1993 FF12),4.591
34296,(1993 FQ12),4.297
34297,(1993 FN22),1.854
34298,(1993 FO24),7.208
34299,(1993 FL25),9.085
34300,(1993 FY55),1.75
34301,(1993 FY78),7.497
34302,(1993 OC3),3.579
34303,von Wrangel (1993 OV10),9.936
34304,(1993 PF),4.013
34305,(1993 PP),2.266
34306,(1993 PL7),3.055
34307,(1993 QU),6.28
34308,(1993 QM4),3.267
34309,(1993 RS6),3.219
34310,(1993 RF15),3.613
34311,(1993 TW8),6.017
34312,(1993 TV10),9.143
34313,(1993 TN13),6.198
34314,(1993 TJ14),5.075
34315,(1993 TJ20),3.224
34316,(1993 TP25),5.441
34317,(1993 TU25),7.953
34318,(1993 TR28),3.259
34319,(1993 TL32),3.198
34320,(1993 TK33),8.376
34321,(1993 TJ37),5.386
34322,(1993 UZ2),7.402
34323,(1993 UZ6),3.471
34324,(1994 AP5),4.966
34325,(1994 CA9),4.153
34326,(1994 CH9),8.984
34327,(1994 CH14),2.821
34328,(1994 CO14),5.19
34329,(1994 EN),5.049
34330,(1994 EJ6),1.742
34331,(1994 JX5),8.511
34332,(1994 JG6),7.958
34333,Hawaii (1994 NN),6.823
34334,(1994 PW11),4.31
34335,(1994 PD17),5.166
34336,(1994 PE35),2.244
34337,(1994 PK37),6.103
34338,Raschroder (1994 RP11),1.893
34339,(1994 TY2),10.538
34340,(1994 TB3),4.358
34341,(1994 VF),2.954
34342,(1994 VA2),4.585
34343,(1994 VH2),5.025
34344,(1994 VY6),2.275
34345,(1994 XD5),2.614
34346,(1994 YS),3.43
34347,(1994 YZ),4.136
34348,(1995 BV1),8.386
34349,(1995 BC2),0.844
34350,(1995 CV),14.483
34351,(1995 DH),9.22
34352,Yamagatatemodai (1995 DS2),6.843
34353,(1995 DW8),3.481
34354,(1995 EF6),7.407
34355,(1995 GP7),8.214
34356,(1995 HR2),4.719
34357,(1995 HB4),4.952
34358,(1995 MN5),3.787
34359,Sadayuki (1995 PM),3.864
34360,(1995 QX14),4.549
34361,Janetfender (1995 RD),2.512
34362,(1995 SV29),2.153
34363,(1995 SH38),4.689
34364,(1995 SE44),10.66
34365,(1995 SU52),2.401
34366,Huangkun (1995 SS53),1.528
34367,Eziobosso (1995 UD),2.168
34368,(1995 UA1),2.313
34369,(1995 UG7),2.612
34370,(1995 UF8),6.002
34371,(1995 UT8),2.44
34372,Kazanuniversity (1995 UX48),3.654
34373,(1995 VB),2.249
34374,(1995 VQ12),2.147
34375,(1995 WT1),2.266
34376,(1995 WX2),1.983
34377,(1995 WH5),2.213
34378,(1995 WK5),2.365
34379,(1995 WY7),2.302
34380,(1995 WG9),2.285
34381,(1995 XB1),15.334
34382,(1995 YO1),1.913
34383,(1995 YW2),3.265
34384,(1995 YF5),4.322
34385,(1995 YF16),2.58
34386,(1996 EM1),3.434
34387,(1996 EO6),2.304
34388,(1996 GP1),6.216
34389,(1996 GE20),6.983
34390,(1996 GH20),2.879
34391,(1996 HP),4.812
34392,(1996 HG7),3.016
34393,(1996 HX14),3.062
34394,(1996 HJ20),6.392
34395,Hanggao (1996 HZ21),3.723
34396,(1996 HD22),3.907
34397,(1996 JE),3.006
34398,(1996 JR2),10.165
34399,(1996 JR3),3.387
34400,(1996 KR1),1.524
34401,(1996 ND5),7.866
34402,(1996 OV2),3.157
34403,(1996 PT1),8.105
34404,(1996 PB8),7.781
34405,Balbinot (1996 RP2),9.26
34406,(1996 RH3),6.876
34407,(1996 RR5),10.581
34408,(1996 UJ2),6.457
34409,(1996 VZ20),10.899
34410,(1996 XF22),1.882
34411,(1997 AQ1),3.822
34412,(1997 BD3),2.276
34413,(1997 BV3),2.881
34414,(1997 CM4),1.557
34415,(1997 CZ16),2.171
34416,Ehime (1997 DL),2.578
34417,(1997 FY2),2.63
34418,(1997 GC33),1.922
34419,(1997 GX35),3.497
34420,(1997 GB36),3.219
34421,(1997 HV11),2.396
34422,(1997 JZ),4.405
34423,(1997 JJ10),28.043
34424,Skamander (1997 JG15),21.815
34425,(1997 MJ),3.133
34426,(1997 MO3),3.514
34427,(1997 MR9),3.111
34428,(1997 PS),6.682
34429,Anngower (1997 PO2),5.344
34430,(1997 QT),5.838
34431,(1997 QE5),5.98
34432,Shokoyukako (1997 RE),3.946
34433,Mariko (1997 RH),2.779
34434,Fierz (1997 SP),3.501
34435,(1997 SR),5.661
34436,(1997 SX),7.476
34437,(1997 SH4),8.071
34438,(1997 SY4),2.945
34439,(1997 SL6),4.713
34440,(1997 SD33),5.676
34441,(1997 SC34),4.816
34442,(1997 TB10),4.9
34443,(1997 TV12),3.611
34444,Penghuanwu (1997 TS18),4.201
34445,Tashikuergan (1997 TX18),3.001
34446,(1997 TS22),3.842
34447,Penninger (1997 UC1),6.664
34448,(1997 UU8),8.698
34449,(1997 UN10),5.979
34450,Takahata (1997 UT21),4.951
34451,(1997 VX4),6.054
34452,(1997 WL),9.936
34453,(1997 WJ1),4.249
34454,(1997 WF2),10.719
34455,(1997 WA3),6.631
34456,(1997 WP3),3.734
34457,(1997 WV13),9.412
34458,(1997 WE15),7.82
34459,(1997 WB16),8.444
34460,(1997 WW33),7.548
34461,(1997 WK35),7.701
34462,(1997 WY35),4.804
34463,(1997 WN36),13.386
34464,(1997 WK38),7.222
34465,(1997 WJ48),8.026
34466,(1997 WQ54),8.121
34467,(1997 YB),8.289
34468,(1997 YU),8.141
34469,(1997 YH1),5.748
34470,(1997 YN2),9.894
34471,(1997 YR3),16.753
34472,(1997 YA5),12.37
34473,(1998 AW),10.925
34474,(1998 AR6),9.315
34475,(1998 BR4),10.54
34476,(1998 BB19),12.19
34477,Alexmazzanti (1998 BA44),17.019
34478,(1998 BN44),9.726
34479,(1998 DW8),7.05
34480,(1998 FA69),3.168
34481,(1998 FN79),2.23
34482,(1998 FH97),10.589
34483,(1998 HR24),2.625
34484,(1998 HE32),2.891
34485,(1998 HK43),2.339
34486,(1998 HT46),4.004
34487,(1998 HW50),3.1
34488,(1998 HR67),3.617
34489,(1998 HC92),1.79
34490,(1998 HL93),2.262
34491,(1998 HY98),3.659
34492,(1998 HF102),1.961
34493,(1998 HE103),4.77
34494,(1998 HY147),1.885
34495,(1998 KZ9),2.473
34496,(1998 KM45),2.443
34497,(1998 KA48),2.699
34498,(1998 MO5),4.836
34499,(1998 MP22),3.049
34500,(1998 MP31),3.159
34501,(1998 MD32),2.938
34502,Laurake (1998 MK40),1.727
34503,(1998 OT1),2.659
34504,(1998 OH2),4.409
34505,(1998 OG4),1.667
34506,(1998 OJ5),1.554
34507,(1998 OS6),2.244
34508,(1998 OP8),2.674
34509,(1998 OU8),3.838
34510,(1998 OK11),2.586
34511,(1998 OQ11),1.722
34512,(1998 OK12),2.461
34513,(1998 OU14),5.867
34514,(1998 PC),2.231
34515,(1998 QK1),2.363
34516,(1998 QT13),1.855
34517,(1998 QF14),2.627
34518,(1998 QK14),4.269
34519,(1998 QO19),1.984
34520,(1998 QY19),2.448
34521,(1998 QG20),2.378
34522,(1998 QE23),3.84
34523,(1998 QT24),2.028
34524,(1998 QQ26),4.188
34525,(1998 QT38),2.722
34526,(1998 QY38),2.233
34527,(1998 QO40),2.342
34528,(1998 QU40),3.416
34529,(1998 QZ40),3.146
34530,(1998 QD45),3.673
34531,(1998 QF47),3.278
34532,(1998 QJ47),3.174
34533,(1998 QY47),2.021
34534,(1998 QF48),2.734
34535,(1998 QL50),2.0
34536,(1998 QC51),2.743
34537,(1998 QK51),2.371
34538,(1998 QT51),3.456
34539,(1998 QY52),2.503
34540,(1998 QK61),2.683
34541,(1998 QN62),2.313
34542,(1998 QF67),6.309
34543,(1998 QQ72),2.832
34544,(1998 QW73),5.873
34545,(1998 QQ74),5.126
34546,(1998 QJ77),5.503
34547,(1998 QF85),4.615
34548,(1998 QL89),3.417
34549,(1998 QV91),2.669
34550,(1998 QQ93),5.898
34551,(1998 QX95),6.487
34552,(1998 QA99),2.901
34553,(1998 QL103),1.973
34554,(1998 QT103),2.908
34555,(1998 QL105),2.68
34556,(1998 QS105),2.295
34557,(1998 QX106),2.076
34558,(1998 RH),3.069
34559,(1998 RD2),3.278
34560,(1998 RG4),3.383
34561,(1998 RZ21),2.569
34562,(1998 RW27),1.774
34563,(1998 RV32),3.818
34564,(1998 RY33),4.903
34565,(1998 RQ34),5.139
34566,(1998 RZ39),2.27
34567,(1998 RZ41),2.93
34568,(1998 RQ42),2.903
34569,(1998 RJ46),6.347
34570,(1998 RE50),2.784
34571,(1998 RF54),3.031
34572,(1998 RM54),1.899
34573,(1998 RA58),1.658
34574,(1998 RJ58),1.788
34575,(1998 RB59),2.001
34576,(1998 RJ62),2.464
34577,(1998 RP63),2.796
34578,(1998 RA64),9.82
34579,(1998 RS64),3.432
34580,(1998 RB68),4.333
34581,(1998 RC68),2.669
34582,(1998 RS68),4.267
34583,(1998 RK71),2.828
34584,(1998 RG72),7.077
34585,(1998 RT72),2.695
34586,(1998 RL73),3.883
34587,(1998 RZ73),5.908
34588,(1998 RB74),7.409
34589,(1998 RT74),7.864
34590,Agnesraab (1998 SO2),3.041
34591,(1998 SL9),2.031
34592,(1998 SC10),4.67
34593,(1998 SL14),2.232
34594,(1998 SB22),2.603
34595,(1998 ST22),3.395
34596,(1998 SD23),2.543
34597,(1998 SC25),2.743
34598,(1998 SP28),5.883
34599,(1998 SC35),5.72
34600,(1998 SN48),5.573
34601,(1998 SR48),3.145
34602,(1998 SO50),5.539
34603,(1998 SM51),2.585
34604,(1998 SZ53),4.165
34605,(1998 SN54),3.93
34606,(1998 SW55),2.141
34607,(1998 SE56),5.265
34608,(1998 SL57),3.518
34609,(1998 SB58),1.781
34610,(1998 SN59),2.905
34611,(1998 SQ63),2.698
34612,(1998 SG65),2.6
34613,(1998 SU65),3.147
34614,(1998 SB67),2.225
34615,(1998 SC67),2.668
34616,Zucchini (1998 SY75),1.465
34617,(1998 SJ80),4.848
34618,(1998 SM91),2.262
34619,(1998 SX95),2.683
34620,(1998 SG102),3.755
34621,(1998 SU103),4.305
34622,(1998 SQ107),8.209
34623,(1998 SW107),2.25
34624,(1998 SH110),2.932
34625,(1998 SE111),2.356
34626,(1998 SR116),4.145
34627,(1998 SZ117),7.395
34628,(1998 SN119),2.425
34629,(1998 ST119),3.911
34630,(1998 SX119),5.063
34631,(1998 SM121),2.339
34632,(1998 SJ123),3.076
34633,(1998 SH124),2.61
34634,(1998 SR129),3.396
34635,(1998 SM135),2.651
34636,(1998 SA136),3.377
34637,(1998 SV136),6.441
34638,(1998 SX136),2.22
34639,(1998 SC137),4.816
34640,(1998 SK137),6.796
34641,(1998 SL140),1.838
34642,(1998 SE145),1.847
34643,(1998 SL146),3.372
34644,(1998 SZ146),5.598
34645,(1998 SW153),3.239
34646,(1998 SE164),8.359
34647,(1998 SF164),3.528
34648,(1998 TQ3),7.098
34649,(1998 TE5),3.75
34650,(1998 TG5),3.732
34651,(1998 TF6),7.11
34652,(1998 TV13),2.191
34653,(1998 TD15),2.864
34654,(1998 TZ18),2.047
34655,(1998 TF21),6.177
34656,(1998 TA31),5.514
34657,(1998 TJ31),3.07
34658,(1998 TF33),2.589
34659,(1998 TU33),1.962
34660,(1998 TW33),3.298
34661,(1998 TJ36),4.064
34662,(1998 UC),4.931
34663,(1998 UM3),1.688
34664,(1998 UU6),4.909
34665,(1998 UW7),3.365
34666,(1998 UG15),4.287
34667,(1998 UO20),3.472
34668,(1998 UK22),5.464
34669,(1998 UP22),3.181
34670,(1998 UT22),3.58
34671,(1998 UA24),2.483
34672,(1998 US29),3.503
34673,(1998 UT29),3.368
34674,(1998 UC30),6.226
34675,(1998 US31),5.572
34676,(1998 UD33),2.32
34677,(1998 UV41),4.246
34678,Thechills (1998 VJ),5.592
34679,(1998 VK1),3.007
34680,(1998 VG2),1.597
34681,(1998 VJ2),2.769
34682,(1998 VZ5),2.484
34683,(1998 VW7),3.988
34684,(1998 VN9),3.668
34685,(1998 VQ13),4.063
34686,(1998 VJ15),5.175
34687,(1998 VD17),3.608
34688,(1998 VA18),4.203
34689,(1998 VM18),9.927
34690,(1998 VX23),7.436
34691,(1998 VN24),5.648
34692,(1998 VT25),5.113
34693,(1998 VY28),1.985
34694,(1998 VN30),2.641
34695,(1998 VX30),3.285
34696,(1998 VL31),4.412
34697,(1998 VL35),3.495
34698,(1998 VQ35),5.595
34699,(1998 VP45),3.302
34700,(1998 VR51),4.221
34701,(1998 WG),2.139
34702,(1998 WW2),4.489
34703,(1998 WE3),6.545
34704,(1998 WH3),2.963
34705,(1998 WH4),7.144
34706,(1998 WQ4),3.51
34707,(1998 WO6),6.203
34708,(1998 WW6),3.838
34709,(1998 WE9),8.233
34710,(1998 WS9),3.94
34711,(1998 WY9),3.125
34712,(1998 WP11),3.573
34713,(1998 WG14),3.501
34714,(1998 WZ14),5.276
34715,(1998 WR18),4.482
34716,(1998 WK19),5.522
34717,(1998 WN19),8.345
34718,(1998 WZ21),3.304
34719,(1998 WL30),3.165
34720,(1998 WW36),2.28
34721,(1998 WB41),3.15
34722,(1998 WP41),5.213
34723,(1998 XU2),6.18
34724,(1998 XU4),3.646
34725,(1998 XX4),7.73
34726,Lynnokamoto (1998 XG5),6.719
34727,(1998 XP6),2.846
34728,Hubertnaudot (1998 XX9),3.558
34729,(1998 XH16),5.541
34730,(1998 XR20),3.917
34731,(1998 XS20),6.624
34732,(1998 XH25),3.059
34733,(1998 XD26),5.283
34734,(1998 XT29),3.08
34735,(1998 XW32),3.578
34736,(1998 XU40),4.366
34737,(1998 XO41),6.886
34738,(1998 XT44),6.107
34739,(1998 XZ44),7.387
34740,(1998 XE45),4.693
34741,(1998 XN45),5.346
34742,(1998 XW46),2.527
34743,(1998 XP47),5.015
34744,(1998 XC50),4.122
34745,(1998 XL50),4.301
34746,(1998 XS50),5.158
34747,(1998 XR51),4.34
34748,(1998 XT51),11.326
34749,(1998 XZ62),7.307
34750,(1998 XE68),3.332
34751,(1998 XG73),3.829
34752,(1998 XP73),4.096
34753,(1998 XJ74),3.473
34754,(1998 XM77),4.256
34755,(1998 XR77),2.863
34756,(1998 XC80),8.97
34757,(1998 XE80),6.104
